19	An Integrated Design Environment to Evaluate Power/Performance Tradeoffs for Sensor Network Applications	Bakshi, Amol/University of Southern California|Ou, Jingzhao/University of Southern California|Prasanna, Viktor K./University of Southern California	2002	2002/txt/bakshi.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/bakshi.pdf
20	Distributed Data Management Architecture for Embedded Computing	Braun, Hans-Werner/University of California|Hansen, Todd/University of California|Ludaescher, Bertram/University of California|Orcutt, John/Scripps Institute of Oceanography-UCSD|Rajasekar, Arcot/University of California|Vernon, Frank/Scripps Institute of Oceanography-UCSD	2002	2002/txt/braun.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/braun.pdf
21	Application of Operating System Concepts to Coordination in Pervasive Sensing and Computing Systems	Davis, Jesse/University of Kansas|Evans, Joseph/University of Kansas|Ewy, Benjamin/Ambient Computing, Inc.|Sanders, Larry/Ambient Computing, Inc.	2002	2002/txt/davis.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/davis.pdf
22	Taskrunner: A Method for Developing Real-Time System Software	Hebert, Louis/MIT Lincoln Laboratory	2002	2002/txt/hebert.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/hebert.pdf
23	Software Centric Optimization of a Real-Time Embedded System	Lee, Max/Raytheon|Moluf, Marshall/Raytheon	2002	2002/txt/lee.prn.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/lee.prn.pdf
24	High Application Availability	Paavola, Stephen/SKY Computers, Inc.	2002	2002/txt/paavola.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/paavola.pdf
25	Design Space Exploration and Optimization of Embedded Cache Systems via a Compiler	Palem, Krishna/Georgia Institute of Technology|Rabbah, Rodric/Georgia Institute of Technology	2002	2002/txt/palem.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/palem.pdf
26	Resource Management for Digital Signal Processing via Distributed Parallel Computing	Reuther, Albert/MIT Lincoln Laboratory|Goodman, Joel/MIT Lincoln Laboratory	2002	2002/txt/reuther.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/reuther.pdf
27	Multidimensional Performance Modeling for Advanced, Embedded, Signal Processors	Stebnisky, Michael/Lockheed Martin|Hein, Carl/Lockheed Martin	2002	2002/txt/stebnisky.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/stebnisky.pdf
28	Rapid Portable Signal Processing Software Development Architecture	Tirko, Kevin/Pennsylvania State University	2002	2002/txt/tirko.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/tirko.pdf
29	Real-Time Linux	Webber, Andrew/Sky Computers, Inc.|Paavola, Stephen/SKY Computers, Inc.	2002	2002/txt/webber.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/webber.pdf
30	AltiVec Extensions to the Portable Expression Template Engine (PETE)	Rutledge, Edward M./MIT Lincoln Laboratory	2002	2002/txt/rutledge.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/rutledge.pdf
31	300x Matlab	Kepner, Jeremy/MIT Lincoln Laboratory	2002	2002/txt/kepner.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/kepner.pdf
32	Rapid Prototyping of Matlab / Java Distributed Applications using the JavaPorts Components Framework	Manolakos, Elias/Northeastern University	2002	2002/txt/manolakos.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/manolakos.pdf
33	Meeting the Demands of Changing Operating Conditions at Runtime Through Adaptive Programming Techniques for Network Embedded Computing	Schantz, Richard/BBN Technologies|Loyall, Joseph/BBN Technologies	2002	2002/txt/schantz.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/schantz.pdf
34	Applying Model-Integrated Computing and DRE Middleware to High Performance Embedded Computing Applications	Schmidt, Douglas/DARPA-IXO|Gokhale, Aniruddha/Vanderbilt University|Gill, Christopher/Washington University	2002	2002/txt/schmidt.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/schmidt.pdf
35	Development Status of the Vector, Signal, and Image Processing Library (VSIPL)	Richards, Mark/Georgia Institute of Technology|Campbell, Daniel/Georgia Tech Research Institute|Judd, Randall/SPAWAR|Lebak, James/MIT Lincoln Laboratory|Pancoast, Rick/Lockheed Martin	2002	2002/txt/richards.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/richards.pdf
36	VSIPL++: Intuitive Programming Using C++ Templates	Mitchell, Mark/CodeSourcery, LLC|Oldham, Jeffrey/CodeSourcery, LLC	2002	2002/txt/mitchell.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/mitchell.pdf
37	Data Reorganization Interface (DRI)	Cain, Kenneth Jr./Mercury Computer Systems|Skjellum, Anthony/MPI Software Technology	2002	2002/txt/cain.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/cain.pdf
38	Software Communications Architecture Compliant Software Defined Radios	Bicer, S. Murat/Mercury Computer Systems|Smith, Jeffrey/Mercury Computer Systems	2002	2002/txt/bicer.prn.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/bicer.prn.pdf
39	Progress in Standardization of RDMA Technology	Kanevsky, Arkady/Network Appliance, Inc.	2002	2002/txt/kanevsky.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/kanevsky.pdf
40	VXS - A Novel and Emerging Architecture for Embedded Computing	Harris, Jeffrey/Motorola Computer Group	2002	2002/txt/harris.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/harris.pdf
41	Status and Activity in the OMG Relevant to HPEC	Kulp, James/Mercury Computer Systems	2002	2002/txt/kulp.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/kulp.pdf
42	A Comparison of Java RMI, CORBA, and Web Services Technologies for Distributed SIP Applications	Hanes, Mark/Ohio State University|Ahalt, Stanley/Ohio State University|Krishnamurthy, Ashok/Ohio State University	2002	2002/txt/hanes.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/hanes.pdf
43	Distribued Embedded Computing in the Detection of Explosives	Karimi, Seemeen/Analogic Corporation|Jackson, Barry/SKY Computers, Inc.|Crawford, Carl/Analogic Corporation	2002	2002/txt/karimi.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/karimi.pdf
44	What is Keeping Hard Real-Time Scheduling from being a Mainstream Technology in the Embedded Multiprocessing Domain Space?	Lorts, Daniel/University of Texas at Dallas	2002	2002/txt/lorts.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/lorts.pdf
45	VSIPL, from API to Product	Sacco, Sharon/SKY Computers, Inc.	2002	2002/txt/sacco.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/sacco.pdf
46	National Weather Radar Testbed System Implemented Using COTS and VSIPL	Walsh, Bob/SKY Computers, Inc.|Hunziker, James/Lockheed Martin|Maese, Tim/Lockheed Martin|Mazur, Walter/Lockheed Martin|Sabin, Wayne/Lockheed Martin	2002	2002/txt/walsh.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/walsh.pdf
47	Missile Seeker Common Computer Signal Processing Architecture for Rapid Technology Upgrade	Rabinkin, Daniel/MIT Lincoln Laboratory|Rutledge, Edward M./MIT Lincoln Laboratory|Monticciolo, Paul/MIT Lincoln Laboratory	2002	2002/txt/rabinkin.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/rabinkin.pdf
48	Hybrid QR Factorization Algorithm for High Performance Computing Architectures	Vouras, Peter/Naval Research Laboratory|Meyer, Gerard/Johns Hopkins University	2002	2002/txt/vouras.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/vouras.pdf
49	Partitioning Computational Tasks within an FPGA + RISC Heterogeneous Multicomputer	Bloomfield, John/Mercury Computer Systems, Inc.	2002	2002/txt/bloomfield.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/bloomfield.pdf
50	HPEC-SI Demonstration: Common Imagery Processor - APG-73 Image Formation	Sroka, Brian/MITRE	2002	2002/txt/sroka.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/sroka.pdf
51	High Bandwidth Reconfigurable Embedded Daughter Card Accelerator	Ellcessor, Larry/Northrop Grumman|Weiss, Geoffrey/Northrop Grumman|Lucas, Michael/Northrop Grumman	2002	2002/txt/ellcessor.txt	http://www.ll.mit.edu/HPEC/agendas/proc02/abstracts/ellcessor.pdf
52	The Mercury System: Embedding Computation Into Disk Drives	Chamberlain, Roger/Washington University|Cytron, Ron/Washington University|Franklin, Mark/Washington University|Indeck, Ronald/Washington University	2003	2003/txt/chamberlain_hpec_ccfi.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/chamberlain_hpec_ccfi.pdf
53	Hybrid Optical/Digital Processor for Radar Imaging	Frampton, Keith/Essex Corporation|Stover, Patrick/Annapolis Micro Systems, Inc.	2003	2003/txt/frampton_AOP_for_HPEC_abstract.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/frampton_AOP_for_HPEC_abstract.pdf
54	HPCS Application Analysis and Assessment	Kepner, Jeremy/MIT Lincoln Laboratory|Koester, David/The MITRE Corporation	2003	2003/txt/kepner-HPCS.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/kepner-HPCS.pdf
55	Optimizing System Compute and Bandwidth Density for Deployed HPEC Applications	Banton, Randy/Mercury Computer Systems, Inc.|Jaenicke, Richard/Mercury Computer Systems, Inc.	2003	2003/txt/banton_HPEC03_Mercury_Packaging.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/banton_HPEC03_Mercury_Packaging.pdf
56	Parallelization of an Electromagnetic Analysis Tool	Benincasa, Milissa/Black River Systems Company|Card, Chris/Black River Systems Company|George, Alan D./Black River Systems Company	2003	2003/txt/benincasa_Parallelizing%20WIPL-D.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/benincasa_Parallelizing%20WIPL-D.pdf
57	Delivered Performance Predictions and Trends for RISC Processors in Radar Applications	Cico, Luke/Mercury Computer Systems, Inc.|Merritt, Mark/Mercury Computer Systems, Inc.	2003	2003/txt/cico_HPEC_03_Mercury_SIGINT.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/cico_HPEC_03_Mercury_SIGINT.pdf
58	The Decomposition of HPEC Applications Mapped to the Natural Decomposition of a Solution Architectures - Another Way to Think About Solving HPEC Problems	Germann, Joseph/SKY Computers, Inc.	2003	2003/txt/germann_Decomposition.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/germann_Decomposition.pdf
59	Software Protection: An Essential Layer of Security	Hughes, Jeffrey/AFRL-SN|Plant, Charles/Primagraphics, Ltd.	2003	2003/txt/hughes_HPEC%20Abstract.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/hughes_HPEC%20Abstract.pdf
60	Polymorphic Actor-Oriented Design for Heterogeneous Embedded Software	Lee, Edward/University of California at Berkeley	2003	2003/txt/lee_HPEC_abstract.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/lee_HPEC_abstract.pdf
61	A Flexible Software Architecture for High Performance Synthetic Aperture Processing	Markle, Brian/Array Systems Computing, Inc.	2003	2003/txt/markle_HPEC-2003-abstract.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/markle_HPEC-2003-abstract.pdf
62	Health Maintenance System: An Application of Recovery Oriented Computing for HPEC Systems	Pocock, Gerry/SKY Computers, Inc.	2003	2003/txt/pocock.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/pocock.pdf
63	A Configuration Protocol for Embedded Networked Devices on Secure Wireless Networks	Sanders, Larry/University of Kansas|Evans, Joseph/University of Kansas|Ewy, Benjamin/Ambient Computing, Inc.	2003	2003/txt/sanders_wifico_hpec_submission.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/sanders_wifico_hpec_submission.pdf
64	An Open Architecture for an Embedded Signal Processing Subsystem for the Fire Control System Combined Antenna System's Radar	Shank, Stephen/Lockheed Martin NE & SS|Camacho, Juan Antonio Villalba/Indra|Dicastillo, Miguel del/Indra|Johansson, John/Lockheed Martin NE & SS|Paterson, William/Lockheed Martin NE & SS|Pelon, Bernard/CSPI|Ramiro, Eva Valentin/Indra|Solvez, Francisco Alvarez/Indra|Trevito, Leon/Lockheed Martin NE & SS	2003	2003/txt/shank_SS-RGSD%20MK92-HPEC%20R3.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/shank_SS-RGSD%20MK92-HPEC%20R3.pdf
65	Partitioning of a Signal Detection Algorithm to a Heterogeneous Multicomputing Platform	Vinskus, Michael/Mercury Computer Systems, Inc.	2003	2003/txt/vinskus_HPEC03_Mercury_Partition_MVinskus.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/vinskus_HPEC03_Mercury_Partition_MVinskus.pdf
66	LDART: A Large Scale Network of Embedded Systems for Laser Detection and Reciprocal Targeting	Manley, Jathan/Honeywell Labs|Demers, Robert/Honeywell Labs|Jelinek, Jan/Honeywell Labs|Rhodes, Michael/Honeywell Labs|Schwichtenberg, Jay/Honeywell Labs|Thomas, Vicraj/Honeywell Labs|Voorst, Brian Van/Honeywell Labs|Zumsteg, Phil/Honeywell Labs	2003	2003/txt/manley_HPEC%20Final%20Submission.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/manley_HPEC%20Final%20Submission.pdf
67	Successful VSIPL Software Application Migration- A Case Study: NATO Seasparrow Illumination Radar Signal Processing	Averill, Daniel/Avatar Engineering, Inc.	2003	2003/txt/averill.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/averill.pdf
68	VSIPL++/FPGA Design Methodology	Bergmann, Jules/AFRL-IFTC|Bronowicz, Pete/ITT|Emeny, Sue/ITT	2003	2003/txt/bergmann_rev1C.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/bergmann_rev1C.pdf
69	Beamforming for Radar Systems on COTS Heterogeneous Computing Platforms	Rudin, Jeffrey/Mercury Computer Systems, Inc.	2003	2003/txt/rudin_HPEC03_Mercury_FPGAs.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/rudin_HPEC03_Mercury_FPGAs.pdf
70	VSIPL for Diverse Architectures (Pentium 4 to DSPs)	Chase, Brian/MPI Software Technology, Inc.|Skjellum, Anthony/MPI Software Technology, Inc.|Wu, Wenhao/MPI Software Technology, Inc.	2003	2003/txt/chase_HPEC-VSIPL.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/chase_HPEC-VSIPL.pdf
71	High Performance Embedded Computing Software Initiative (HPEC-SI)	Kepner, Jeremy/MIT Lincoln Laboratory	2003	2003/txt/kepner-HPEC-SI.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/kepner-HPEC-SI.pdf
72	VSIPL++ Serial and Parallel Performance	Mitchell, Mark/CodeSourcery, LLC|Oldham, Jeffrey/CodeSourcery, LLC|Sidwell, Nathan/CodeSourcery, LLC	2003	2003/txt/mitchell_HPEC-2003-abstract.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/mitchell_HPEC-2003-abstract.pdf
73	Area and Power Performance Analysis of a Floating-point Based Application on FPGAs	Govindu, Gokul/University of Southern California|Choi, Seonil/University of Southern California|Gundala, Padma/University of Southern California|Prasanna, Viktor K./University of Southern California|Zhuo, Ling/University of Southern California	2003	2003/txt/govindu_hpec.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/govindu_hpec.pdf
74	An FPGA Implementation of Two-Dimensional Finite-Difference Time-Domain (FDTD) Algorithm	Chen, Wang/Northeastern University|Kosmas, Panos/Northeastern University|Leeser, Miriam E./Northeastern University|Rappaport, Carey/Northeastern University	2003	2003/txt/chen_hpec2003.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/chen_hpec2003.pdf
75	High-Performance Scalabale Base-4 Fast Fourier Transform Mapping	Nash, Greg/Centar	2003	2003/txt/nash_Centar_abstract.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/nash_Centar_abstract.pdf
76	Digital Signal Processing at 1GHz in a Field-Programmable Object Array	Helgemo, Dirk/MathStar, Inc	2003	2003/txt/helgemo_MathStar.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/helgemo_MathStar.pdf
77	Application of General Purpose HPC Systems in HPEC	Alexander, David/Silicon Graphics, Inc.	2003	2003/txt/alexander.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/alexander.pdf
78	Switched-Fabric Interconnects	Carson, William/VMETRO, Inc.|Bohman, Tom/VMETRO, Inc.	2003	2003/txt/carson_b-Abstract.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/carson_b-Abstract.pdf
79	Integrated Architectural Level Power-Performance Modeling Toolkit	Brooks, David/Harvard University	2003	2003/txt/brooks_hpec_workshop.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/brooks_hpec_workshop.pdf
80	Efficient Split Radix FFTs in FPGAs	Dillon, Tom/Dillon Engineering, Inc.	2003	2003/txt/dillon_split%20radix%20fft-hpec2003%20abtract.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/dillon_split%20radix%20fft-hpec2003%20abtract.pdf
81	Considerations for Algorithm Selection and C Programming Style for the SRC-6E Reconfigurable Computer	Duren, Russ/Naval Postgraduate School|Fouts, Douglas/Naval Postgraduate School|Zulaica, Dan/Naval Postgraduate School	2003	2003/txt/duren_7th%20HPEC.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/duren_7th%20HPEC.pdf
82	High-Performance Linear Algebra Processor Using FPGA	Johnson, Jeremy/Drexel University|Nagvajara, Prawat/Drexel University|Nwankpa, Chika/Drexel University	2003	2003/txt/johnson_lap.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/johnson_lap.pdf
83	Development of an FPGA-Based Two-Transform Pulse Compressor	Mansur, Skip/Integrated Sensors, Inc.|McDermott, Ed/Integrated Sensors, Inc.	2003	2003/txt/mansur_HPEC2003_Abstract_1.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/mansur_HPEC2003_Abstract_1.pdf
84	Acceleration of the Retinal Vascular Tracing Algorithm Using FPGAs	Miller, Shawn/Northeastern University|Leeser, Miriam E./Northeastern University	2003	2003/txt/miller-RVT_abstract.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/miller-RVT_abstract.pdf
85	High-Speed Data Recording in Sensor Systems	Sanford, Ronnie/VMETRO, Inc.|Bohman, Tom/VMETRO, Inc.	2003	2003/txt/sanford_GM%20HPEC%20%20Sensor%20Storage%20Recorder%20Abstract.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/sanford_GM%20HPEC%20%20Sensor%20Storage%20Recorder%20Abstract.pdf
86	The eXtreme Adaptive DSP Solution to Sensor Data Processing	Vorbach, Martin/PACT XXP Technologies|Mirkin, Leo/SKY Computers, Inc.	2003	2003/txt/vorbach_The%20eXtreme%20Adaptive%20DSP%20Solution.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/vorbach_The%20eXtreme%20Adaptive%20DSP%20Solution.pdf
87	Custom Reduction of Arithmetic in Linear DSP Transforms	Misra, Smarahara/Carnegie Mellon University|Hoe, James C./Carnegie Mellon University|Pueschel, Markus/Carnegie Mellon University	2003	2003/txt/misra.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/misra.pdf
88	A Parallel Data Mining Toolbox Using MatlabMPI	Khot, Parna/The Ohio State University|Ahalt, Stanley/The Ohio State University|Chaves, Juan Carlos/The Ohio State University|Krishnamurthy, Ashok/The Ohio State University|Nehrbass, John/The Ohio State University	2003	2003/txt/khot_abstract.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/khot_abstract.pdf
89	Precision Modeling and Bit-Width Optimization of Floating-Point Applications	Zhao, Zhihong/Alternative Systems Concepts, Inc.|Leeser, Miriam E./Northeastern University	2003	2003/txt/zhao_hpec03.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/zhao_hpec03.pdf
90	An Ultra-High Performance Architecture for Embedded Defense Signal and Image Processing Applications	Reddaway, Stewart/Worldscape Defense Company|Cameron, Ken/ClearSpeed Technology, Ltd.|Koch, Michael/Lockheed Martin NE & SS|McIntosh-Smith, Simon/ClearSpeed Technology, Ltd.|Pancoast, Rick/Lockheed Martin NE & SS|Racosky, Joseph/Lockheed Martin|Rogina, Pete/Worldscape Defense Company|Stuttard, David/ClearSpeed Technology, Ltd.|Calise, Mike/ClearSpeed Technology, Ltd.	2003	2003/txt/reddaway_WS-SIMD%20AbstractHPEC03%20R-7.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/reddaway_WS-SIMD%20AbstractHPEC03%20R-7.pdf
91	A Java-based Web Interface to Matlab	Samsi, Siddharth/The Ohio State University|Ahalt, Stanley/The Ohio State University|Krishnamurthy, Ashok/The Ohio State University	2003	2003/txt/samsi.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/samsi.pdf
92	"Parallel Performance of Pure MATLAB ""M-files"" Versus ""C-code"" as Applied to Formation of Wide-Bandwidth and Wide-Beamwidth SAR Imagery"	Nehrbass, John/The Ohio State University|Ahalt, Stanley/The Ohio State University|Chaves, Juan Carlos/The Ohio State University|Krishnamurthy, Ashok/The Ohio State University|Soumekh, Mehrdad/SUNY Buffalo	2003	2003/txt/nehrbass.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/nehrbass.pdf
93	Kernel Benchmarks and Metrics for Polymorphous Computer Architectures	Lebak, James/MIT Lincoln Laboratory|Hoffmann, Henry/MIT LCS|McMahon, Janice/MIT Lincoln Laboratory	2003	2003/txt/lebak.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/lebak.pdf
94	Parallel Matlab: The Next Generation	Kepner, Jeremy/MIT Lincoln Laboratory|Travinin, Nadya/MIT Lincoln Laboratory	2003	2003/txt/kepner-pMatlab.txt	http://www.ll.mit.edu//hpec/agendas/proc03/abstracts/kepner-pMatlab.pdf
